"line","YDHPL","YDHA","PLHA","SW100","TSW","POM"
"DAN_008",720.226098889583,929.05697234746,23.9736831354752,22.6894590061845,97.9739374834915,8.81649586855794
"DAN_009",853.133190437307,946.806559519213,31.424967505551,21.5786538662235,171.887598920538,14.574687810511
"DAN_010",861.902019146579,880.536966907864,22.9504306335516,26.5431077929169,104.618605915723,8.71636065257208
"DAN_011",581.85528845243,670.356518414105,25.1672706629448,20.7453655996685,83.660418138672,8.37748861419394
"DAN_012",618.681501269411,696.556640661351,26.233486595446,21.6986146783643,93.4876342149869,9.07668187302087
"DAN_013",957.573145173663,956.432229658163,22.434787719412,29.8124778241736,146.759924423224,11.8187118189268
"DAN_014",812.583391747484,933.559620883489,31.3776177070079,24.6668190597971,146.159603643262,11.5328971920656
"DAN_015",1041.22904248969,932.457468543745,16.483538827547,28.1301491502337,87.0447841647415,8.76414893774021
"DAN_016",739.182625417144,835.959871838322,31.8362185884865,25.7897869953128,161.780917187618,12.5176549658079
"DAN_017",684.781994518595,829.878555270329,33.1253606518158,26.0017401266023,143.766698468873,12.9602673076216
"DAN_018",756.818902377595,873.173346552175,34.8039556290816,27.5436066226126,155.732047178541,12.7661385173301
"DAN_019",750.660285003078,785.397902835546,30.4910044664707,22.9408719071343,125.431670445007,10.7147192719048
"DAN_020",630.093910965458,714.288520728694,32.5710012421829,21.8599455768872,106.030624935228,10.4716280187517
"DAN_021",805.36616424059,969.063083270117,11.0397839574564,22.8451715395874,46.3293038832468,3.95203891062508
"DAN_022",686.791886665244,751.925334848038,30.6968733672131,26.0225750752981,116.127791816232,9.92141862604936
"DAN_023",1162.90651295712,1096.78257332157,13.8795581402583,25.2875244650333,76.4951292940639,7.46100159516905
"DAN_024",653.938565030556,851.513379675985,23.1414840707351,23.4150479473476,77.2582234305271,7.79538342142737
"DAN_025",720.089623316283,787.314531614291,20.6004273402042,24.495700276552,77.5705140510699,6.16602180928767
"DAN_027",659.315963887065,690.55702315117,23.439824586373,25.9076853199044,83.3339355567853,8.39626832133466
"DAN_028",882.164341514625,929.39267591557,27.1255477088971,23.2313152514062,139.660933996771,11.7281814287999
"DAN_029",739.636139980637,931.229400196489,25.5829170589244,22.3764612223374,107.170236947128,9.95935992285656
"DAN_030",848.904112607822,973.650675240168,10.8926441639321,20.7686323743011,40.5083450640677,3.58805787957695
"DAN_031",585.117767564804,673.690806844026,30.8235489140726,20.2089219674666,94.3999460087849,8.61725810334506
"DAN_032",566.644320842067,634.016723214104,29.35466165724,19.8880564489394,76.434575186112,6.1452922050497
"DAN_033",796.801719884733,850.266744839994,22.8966616380793,22.4259912144281,89.8427876094403,8.4156996566866
"DAN_037",540.307675805848,814.767407396287,20.144511460145,27.1675816530527,49.8089749032364,4.52614188898913
"DAN_047",573.349472610811,867.602562361064,20.8310511989751,27.312652108047,63.4792659400523,5.26129753601275
"DAN_054",582.557897794026,809.323722524112,19.3858201344024,23.8258510577374,57.1549167141618,5.49103348026471
"DAN_059",556.441507949371,763.326829879645,8.24896538221563,19.9480962522465,2.28118665577044,-0.284748887503465
"DAZ_004",851.877522923998,995.227559592881,29.2573713125618,26.9086731222912,153.548054459707,11.6296803480849
"DAZ_005",849.940507211224,984.209798192189,24.0521429371954,30.02069642746,125.132807352537,10.0419734465669
"DIACOL_CALIMA",582.5251436714,744.389337822343,35.0635283600836,23.4619118932257,101.32448277467,9.49920593646572
"DOR_364",808.651180654332,900.865465587047,31.2373289456827,15.6238445471917,145.330225591692,13.0582316600235
"DOR_390",707.21378483657,835.792490933347,38.6949150554552,13.5498566604258,165.283792349272,13.8149509560497
"DRK_149",867.374923720663,926.911175900053,27.5004120064875,27.9268692677972,142.968464726597,11.1487921224576
"G4523",746.712490888795,799.025885707233,29.7036295089259,23.539389680059,134.69349529538,10.5769770753294
"ICA_CALIMA",663.767594245158,812.583470097899,30.2200095831723,23.5078831846058,98.0540249493182,9.87607936536149
"KAT_B1",891.286719666792,1268.90921138425,19.0081335516183,20.8997107889552,97.3320921882695,7.85949863822227
"KAT_B9",606.437715911575,645.913086997167,31.3093923379437,17.9441685200961,97.675631745912,8.84598811482011
"LPA_071",454.463994963486,683.682089849834,33.4160696626268,20.3754362044679,80.2401161256507,7.0326222519754
"LPA_111",622.908292870513,659.383126936828,28.6490649321093,23.8188472796674,95.3700247288643,9.12300668255335
"LPA_122",NA,NA,NA,NA,NA,NA
"LPA_146",399.223947316058,492.709686193598,31.652955195945,21.0248399418358,39.8567184640643,4.52238039630821
"LPA_164",834.36105899749,1049.96421153547,29.3697363177559,31.0203137426145,133.169036428737,11.8296120178031
"LPA_406",411.489491450559,485.813012650828,29.4342477988868,18.484376295028,41.899303373018,3.37216194338263
"LPA_426",302.807696736164,436.753949981546,13.0692543634318,21.6892660709558,14.7499473615902,1.03590169403253
"LPA_435",737.337730119577,831.592033948009,12.0052396616135,27.4149070797351,39.2445350324814,4.06447003606568
"LPA_467",604.458454753142,640.541525716817,17.7297241744642,23.4229901120706,63.01186707598,5.7818352791116
"LPA_499",640.496514281304,775.862859399122,28.698586572997,23.5498347013264,101.464070127474,8.05370549412203
"LPA_512",792.477497774164,1050.6525855115,28.5434971135732,28.5231976309018,139.254408829936,10.0999161714268
"LPA_530",728.169154671338,1042.15232990902,35.5153389686988,24.8694669602512,177.136127099384,13.1857885458774
"LPA_546",501.77156439536,527.900658193717,17.3669687613862,20.9887764137399,33.0809683433202,2.98682242803015
"LPA_566",589.729253075832,646.776929659544,30.7960564569666,24.4442975296393,90.5307414867704,9.12213691644532
"LPA_568",831.676664036889,911.948362685638,30.4559855026856,25.3240225380002,147.768170449583,12.0134444254446
"LPA_573",603.800136576756,780.69109168305,35.1968855442649,21.5095870425839,131.341138956611,11.600906207339
"LPA_610",999.385082066308,944.401067600518,19.3824556076658,26.6517471990186,112.559650945072,9.1162497932757
"LPA_643",665.28269153121,888.862578754011,11.5690236526224,22.174682689761,38.5222311023465,3.02386453797262
"LPA_714",710.989783112953,792.288836439393,21.1720498371841,26.1147251167561,87.6946733857128,6.39742114164022
"LPA_732",879.075243778734,975.602910416857,31.9115098305274,29.2990565742759,185.013896150021,13.2467126323897
"LPA_736",833.029782052123,965.576256900532,33.0395335950141,27.8105392838565,171.877973269173,13.3411979660967
"LPA_770",793.218657861718,1016.16583876261,32.1258334600362,27.3786744765625,155.337923332695,13.6690865025992
"LPA_771",541.525168750785,622.558632281493,28.8751349460268,19.3090021705506,67.6483565595829,7.98970446028802
"LPA_772",930.699474912803,1048.96483252217,27.8459325701871,25.3247451251372,150.889632392474,13.4398728174908
"LPA_773",634.936186574181,672.09248045414,29.96248515626,28.0046940443888,97.0339719655271,9.41672350100804
"LPA_774",664.737366646007,711.315589126974,29.9612265348202,27.421203936955,110.025990242998,10.3426081761843
"LPA_775",622.3690411341,890.668284267826,32.6953201438258,25.619204245187,111.659664154057,10.0565325256886
"LPA_776",391.854252185758,446.207676273635,26.9625717727037,21.6812517834684,46.6744970891059,3.85911710677426
"LPA_777",725.409376358342,775.184063000531,33.7924151583145,25.4691002939841,140.89534155007,11.6687392113384
"LPA_778",514.698751011617,607.145998008697,30.2590956783389,27.739265495538,81.8226469337628,7.63799612035791
"LYAMUNGO_85",434.137498865781,708.427849138871,10.7502238280388,20.7751487444052,19.8921018529196,1.61440584270119
"MAZ_021",671.608417081721,814.375953341617,35.934263926901,22.3938016814027,127.562285539774,11.3978474425868
"MAZ_032",437.360296056748,624.78387834029,20.2941141305499,21.7549207448894,42.9222458606692,3.64065497584216
"MAZ_048",573.951975331713,712.48528004984,13.8771886105626,19.310585258452,35.8336035017389,2.69261954456309
"NATAL_SUGAR",606.489764204721,886.337159750227,19.1599305029821,17.3701090086787,59.9878407683669,5.55280393984265
"NDZ_002",438.223895445469,711.020816897919,26.8287771249354,25.8346720574677,58.2243602750831,4.54273972231014
"NDZ_008",765.023592877072,875.759474563414,25.5606643464851,22.7746321642111,95.0517219232651,8.26923019491034
"NDZ_012",1054.13964033536,1376.10373663621,13.9834165829219,24.3047458250432,78.1540563609246,7.30766325250525
"NUA_035",715.934565032569,783.222719149191,27.2556647572062,25.7220807075974,104.67285935981,9.84171176786533
"NUA_184",535.98816284166,864.800301753995,11.8638726296043,24.2433730712719,31.0943157457714,1.70176463000806
"NUA_230",372.427763923116,478.333449774912,17.2372358933541,16.9695483194401,28.9837313159336,2.34545905384062
"NUA_291",338.486897633232,405.413784168108,17.5016051262907,18.3894624436479,22.5296741050132,1.1543590852461
"NUA_365",553.65603228316,684.235096570811,18.1570301337607,22.3535111997176,45.5995984288355,4.34142732795377
"NUA_368",545.002315557916,647.664488626259,17.5229326735237,22.4864275841277,48.8445800973825,3.94710275066783
"NUA_398",619.322176268789,686.143840704596,19.4189488585014,26.2726382660778,49.8848800829592,4.29593078157584
"NUA_430",439.354324293063,641.160085354854,19.8224035403599,19.5360563720447,43.1319992125535,3.25789672287825
"NUA_520",507.538691737249,667.184916948724,20.093833108278,18.6525385892695,36.3876839046323,3.93533935546931
"NUA_537",551.085436213272,709.163018044448,33.4656849097536,26.1461414877169,105.281982118019,9.6630738729532
"PVA_773",526.533218741047,641.378866326449,29.2742639778226,19.7308050674845,72.8490820565603,7.67801059562873
"RAA_021",803.018697957826,1018.43731009801,26.7736899626826,23.0655445530832,120.587877960759,9.85872802223377
"RAA_030",792.602062284523,954.679776309781,26.1471335472005,21.2920421482185,108.422435415978,9.01165796980607
"RAA_034",695.972022684301,843.136261839493,23.6790200908292,20.6532283972121,91.6461005682898,8.32964243459255
"RED_CANADIAN_WONDER",505.142200135411,591.475660867589,26.2282000166629,17.2927427003077,59.7117284499055,5.72459566281511
"RMA_072",1330.95649443564,703.428109601038,12.7925909439195,23.1843848015845,75.9691807870872,7.19785599543572
"RMX_019",470.570080972708,543.752954761356,17.8084042164806,22.8504843485504,30.2896934418629,3.39350126034302
"RMX_020",608.967796314867,896.894071027725,17.1919155870366,20.9050407616754,50.0587423664502,3.72097290643737
"SAA_015",791.139705775282,920.723277813924,17.0287745092742,23.2180099007313,63.1212534353151,5.482809121932
"SAA_017",998.489212551533,1101.36225122066,12.5580465269564,25.1438689877951,60.1766078324504,5.13886231514099
"SAA_020",782.553713188306,935.834058064906,14.248359464715,22.2458491849533,53.8816515247235,5.08602466293875
"SAA_021",981.963032315288,1607.37498109403,15.0061446929368,24.8813243171865,72.7701860677098,6.40641097107098
"SAB_259",707.200949560613,823.465516522077,28.9857995724304,21.0132338889611,116.464105902485,11.2027610777545
"SAB_516",777.110856840968,946.690639402451,31.759155919541,25.6757709179325,142.58654411056,9.7791137714774
"SAB_560",804.776431908715,951.792679148941,32.9036646864322,23.9725291303021,156.826471253322,12.1214435788013
"SAB_568",934.372457283654,1304.81984053612,21.5684135625185,25.236254560233,104.79638476209,8.51221390417176
"SAB_576",875.843419499156,1129.41357559535,15.7095753174456,22.4810362078283,56.3367305595455,5.2986564072805
"SAB_659",979.702127198424,1124.70971818697,18.0736572515137,27.7210609194539,86.6938291393009,8.99704926459775
"SAB_686",924.343597879423,964.425104922349,27.3409685930996,24.2183575312786,156.409197264594,12.5124679362407
"SAB_711",750.157920865623,776.430476461571,24.6783181947507,17.5506589093776,106.403577027814,9.11899472965372
"SAB_712",677.014371431306,908.173078079131,15.6183543722464,19.6281250450858,46.5764345178548,4.13267121958768
"SAP_001-16",755.844985362057,895.395416099985,34.5930762817936,25.3557137778299,157.977694390511,10.9362602049536
"SEF_060",1297.82070128465,1340.52835610898,27.0298587308621,18.4076957002167,247.751464130746,14.7418632857243
"SEN_056",1232.79459665235,1239.99323204619,28.4309725399284,19.9465073572168,246.713209418159,13.2435171139202
"SEQ_1003",1043.19669970605,1131.91556124401,25.4111742803313,22.4637235854987,152.02132122006,12.7856912202001
"SEQ_1004",700.381075914353,1016.93664662369,37.4508775120768,24.0080112907208,171.67848992066,14.5389395459886
"SEQ_1006",1097.65551267167,1243.00547651622,25.7913699208394,27.3133532921407,141.707559992723,11.2778586347059
"SEQ_1027",739.975093184213,793.787444122167,25.2602169377387,23.3253386687437,92.5361018009228,9.36237785563275
"SER_118",985.711992610155,1157.57362941624,33.2421578650164,17.8929036783082,225.79232299285,14.7888863967555
"SUG_131",453.155247462826,529.571429105891,25.2993816526579,21.6842675257344,54.0764335417172,4.69531290320142
"TIO_CANELA_75",960.093693818026,1173.75752231921,36.4350396293986,16.9860312049659,219.274337946464,16.4462924548992
